IMAGE,IMAGE URL,GUID,SCIENTIFIC_NAME,COUNTRY,STATE_PROV,SPEC_LOCALITY,VERBATIM_DATE,DEC_LAT,DEC_LONG,COORDINATEUNCERTAINTYINMETERS
MVZ_Egg_5681.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5681_egg.jpg,MVZ:Egg:5681,Sterna hirundo hirundo,United States,North Dakota,Stump Lake,#REF!,47.9111,-98.3839,8072
MVZ_Egg_13269.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13269_egg.jpg,MVZ:Egg:13269,Sterna hirundo hirundo,United States,New York,"Shelter Island, Long Island",#REF!,41.06444,-72.33333,6437
MVZ_Egg_13270.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13270_egg.jpg,MVZ:Egg:13270,Sterna hirundo hirundo,United States,New York,"Shelter Island, Long Island",#REF!,41.06444,-72.33333,6437
MVZ_Egg_2805.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2805_egg.jpg,MVZ:Egg:2805,Sterna hirundo hirundo,United States,Rhode Island,Despair Island,#REF!,41.6086,-71.3623,188
MVZ_Egg_13271.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13271_egg.jpg,MVZ:Egg:13271,Sterna hirundo hirundo,United States,New York,"Shelter Island, Long Island",#REF!,41.06444,-72.33333,6437
MVZ_Egg_8425.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8425_egg.jpg,MVZ:Egg:8425,Sterna hirundo hirundo,United States,,Chesapeake Bay,#REF!,,,
MVZ_Egg_4675.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4675_egg.jpg,MVZ:Egg:4675,Sterna hirundo hirundo,United States,Michigan,"Lake Huron, Saginaw Bay, Lone Tree Island",#REF!,43.7925,-83.4786,417
MVZ_Egg_8422.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8422_egg.jpg,MVZ:Egg:8422,Sterna hirundo hirundo,United Kingdom,Scotland,"Lady Isle, Firth of Clyde",#REF!,55.51667,-4.73333,2533
MVZ_Egg_4676.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4676_egg.jpg,MVZ:Egg:4676,Sterna hirundo hirundo,United States,Michigan,"Lake Huron, Saginaw Bay, Lone Tree Island",#REF!,43.7925,-83.4786,417
MVZ_Egg_5680.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5680_egg.jpg,MVZ:Egg:5680,Sterna hirundo hirundo,United States,Michigan,Chasely Island,#REF!,,,
MVZ_Egg_1888.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/1888_egg.jpg,MVZ:Egg:1888,Sterna hirundo hirundo,United States,Virginia,Cobb's Island,#REF!,37.3286,-75.7475,4843
MVZ_Egg_2446.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2446_egg.jpg,MVZ:Egg:2446,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_2445.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2445_egg.jpg,MVZ:Egg:2445,Sterna hirundo hirundo,United States,Virginia,Cobb's Island,#REF!,37.3286,-75.7475,4843
MVZ_Egg_1886.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/1886_egg.jpg,MVZ:Egg:1886,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_8423.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8423_egg.jpg,MVZ:Egg:8423,Sterna hirundo hirundo,United Kingdom,Northern Ireland,Strangford Lough,#REF!,54.5,-5.6,22647
MVZ_Egg_1887.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/1887_egg.jpg,MVZ:Egg:1887,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_8424.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8424_egg.jpg,MVZ:Egg:8424,Sterna hirundo hirundo,United Kingdom,Scotland,Orkney Islands,#REF!,59,-3,25839
MVZ_Egg_5679.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5679_egg.jpg,MVZ:Egg:5679,Sterna hirundo hirundo,Canada,Alberta,Camrose,#REF!,53.0167,-112.8167,
MVZ_Egg_5780.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5780_egg.jpg,MVZ:Egg:5780,Sterna hirundo hirundo,Canada,Alberta,Camrose,#REF!,53.0167,-112.8167,
MVZ_Egg_13942.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13942_egg.jpg,MVZ:Egg:13942,Sterna hirundo hirundo,United Kingdom,England,Ornsdale,#REF!,,,
MVZ_Egg_8421.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8421_egg.jpg,MVZ:Egg:8421,Sterna hirundo ssp.,China,Xinjiang Autonomous Region,"Gillam, Tekkes River, 10 mi N Agiass, Xian region",#REF!,43.16667,81.71667,258774
MVZ_Egg_3205.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3205_egg.jpg,MVZ:Egg:3205,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_8428.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8428_egg.jpg,MVZ:Egg:8428,Sterna paradisaea,United States,Massachusetts,Muskeget Island,#REF!,41.33,-70.3,1368
MVZ_Egg_1884.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/1884_egg.jpg,MVZ:Egg:1884,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_1885.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/1885_egg.jpg,MVZ:Egg:1885,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_8429.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8429_egg.jpg,MVZ:Egg:8429,Sterna paradisaea,Iceland,,River Laxa in Laxardalur Valley N Iceland,#REF!,65.16667,-21.55,15766
MVZ_Egg_8442.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8442_egg.jpg,MVZ:Egg:8442,Sterna trudeaui,Argentina,Buenos Aires,near Lavalle En Ajo,#REF!,-36.400002,-56.966667,4489
MVZ_Egg_3745.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3745_egg.jpg,MVZ:Egg:3745,Sterna hirundo hirundo,United States,Michigan,"Lake Erie [Michigan?], Middle Sister Island",#REF!,,,
MVZ_Egg_5690.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5690_egg.jpg,MVZ:Egg:5690,Onychoprion aleuticus,United States,Alaska,"North Spit, Goodnews Bay",#REF!,59.06333333,-161.8469444,3285
MVZ_Egg_5691.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5691_egg.jpg,MVZ:Egg:5691,Onychoprion aleuticus,United States,Alaska,"N Spit, Goodnews Bay, Bering seacoast",#REF!,59.06333333,-161.8469444,3285
MVZ_Egg_5689.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5689_egg.jpg,MVZ:Egg:5689,Onychoprion aleuticus,United States,Alaska,"North Spit, Goodnews Village",#REF!,59.06283333,-161.8276667,6437
MVZ_Egg_5692.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5692_egg.jpg,MVZ:Egg:5692,Onychoprion aleuticus,United States,Alaska,"North Spit, 12 mi from Goodnews",#REF!,59.06283333,-161.8276667,6437
MVZ_Egg_5688.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5688_egg.jpg,MVZ:Egg:5688,Onychoprion aleuticus,United States,Alaska,"North Spit, Goodnews Village",#REF!,59.06283333,-161.8276667,6437
MVZ_Egg_8418.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8418_egg.jpg,MVZ:Egg:8418,Sterna aurantia,India,,"Fyzebad, Gogra River",#REF!,,,
MVZ_Egg_5694.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5694_egg.jpg,MVZ:Egg:5694,Onychoprion fuscatus ssp.,Bahamas,,Exuma,#REF!,23.5333,-75.8333,32267
MVZ_Egg_5703.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5703_egg.jpg,MVZ:Egg:5703,Onychoprion fuscatus fuscatus,United States,Texas,"Laguna Madre, Bird Island [North]",#REF!,27.5208254,-97.29064095,340
MVZ_Egg_8454.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8454_egg.jpg,MVZ:Egg:8454,Onychoprion fuscatus ssp.,Bahamas,,Exuma,#REF!,23.5333,-75.8333,32267
MVZ_Egg_5702.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5702_egg.jpg,MVZ:Egg:5702,Onychoprion fuscatus fuscatus,United States,Texas,"Laguna Madre, Bird Island [North]",#REF!,27.5208254,-97.29064095,340
MVZ_Egg_5695.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5695_egg.jpg,MVZ:Egg:5695,Onychoprion fuscatus ssp.,Bahamas,,Exuma,#REF!,23.5333,-75.8333,32267
MVZ_Egg_5697.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5697_egg.jpg,MVZ:Egg:5697,Onychoprion fuscatus ssp.,Bahamas,,Ship Channel Keys,#REF!,24.8,-76.8333,1679
MVZ_Egg_4678.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4678_egg.jpg,MVZ:Egg:4678,Onychoprion fuscatus fuscatus,United States,Texas,"Flores Bluff, Bird Island",#REF!,26.040281,-97.316342,97
MVZ_Egg_3746.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3746_egg.jpg,MVZ:Egg:3746,Onychoprion fuscatus ssp.,Bahamas,,Watkins Key,#REF!,,,
MVZ_Egg_8458.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8458_egg.jpg,MVZ:Egg:8458,Onychoprion fuscatus ssp.,France,French Polynesia,Clipperton Island,#REF!,10.28333,-109.21667,6395
MVZ_Egg_5696.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5696_egg.jpg,MVZ:Egg:5696,Onychoprion fuscatus ssp.,Bahamas,,Berry Island,#REF!,25.5667,-77.75,24206
MVZ_Egg_5711.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5711_egg.jpg,MVZ:Egg:5711,Onychoprion fuscatus ssp.,France,French Polynesia,"Kaneba Island, Tuamotu Archipelago",#REF!,-15.85,-145.15,20567
MVZ_Egg_8457.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8457_egg.jpg,MVZ:Egg:8457,Onychoprion fuscatus ssp.,United Kingdom,Saint Helena,Ascension Island,#REF!,-7.95,-14.36667,10603
MVZ_Egg_5712.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5712_egg.jpg,MVZ:Egg:5712,Onychoprion fuscatus ssp.,France,French Polynesia,"Kaneba Island, Tuamotu Archipelago",#REF!,-15.85,-145.15,20567
MVZ_Egg_5693.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5693_egg.jpg,MVZ:Egg:5693,Onychoprion fuscatus ssp.,Bahamas,,Atwoods Key [=Atwoods Cay],#REF!,23.1,-73.7,1691
MVZ_Egg_5709.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5709_egg.jpg,MVZ:Egg:5709,Onychoprion fuscatus ssp.,France,French Polynesia,"Mauretia Island, Tuamotu Archipelago",#REF!,-21.47633996,-135.5214936,2510
MVZ_Egg_5710.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5710_egg.jpg,MVZ:Egg:5710,Onychoprion fuscatus ssp.,France,French Polynesia,"Marutea Atoll, Tuamotu Archipelago",#REF!,,,
MVZ_Egg_8455.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8455_egg.jpg,MVZ:Egg:8455,Onychoprion fuscatus ssp.,,,British West Indies,#REF!,,,
MVZ_Egg_8459.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8459_egg.jpg,MVZ:Egg:8459,Onychoprion fuscatus ssp.,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_8419.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8419_egg.jpg,MVZ:Egg:8419,Sterna hirundinacea,Argentina,Tierra del Fuego,"Depto. Ushuaia, small island E Gable Island",#REF!,-54.88333,-67.48333,10142
MVZ_Egg_8460.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8460_egg.jpg,MVZ:Egg:8460,Onychoprion fuscatus ssp.,United States,,Midway Island,#REF!,28.22875786,-177.3663025,5491
MVZ_Egg_8420.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8420_egg.jpg,MVZ:Egg:8420,Sterna hirundinacea,Argentina,Tierra del Fuego,"Depto. Ushuaia, small island E Gable Island",#REF!,-54.88333,-67.48333,10142
MVZ_Egg_8456.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8456_egg.jpg,MVZ:Egg:8456,Onychoprion fuscatus ssp.,United Kingdom,Saint Helena,Ascension Island,#REF!,-7.95,-14.36667,10603
MVZ_Egg_5685.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5685_egg.jpg,MVZ:Egg:5685,Sterna paradisaea,United States,Alaska,"North Spit, 12 mi from Goodnews Village",#REF!,59.06283333,-161.8276667,6437
MVZ_Egg_5686.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5686_egg.jpg,MVZ:Egg:5686,Sterna paradisaea,United States,Alaska,"North Spit, 12 mi from Goodnews Village",#REF!,59.06283333,-161.8276667,6437
MVZ_Egg_5684.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5684_egg.jpg,MVZ:Egg:5684,Sterna paradisaea,United States,Massachusetts,Pecket Isle,#REF!,41.512212,-70.739808,1135
MVZ_Egg_5698.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5698_egg.jpg,MVZ:Egg:5698,Onychoprion fuscatus ssp.,Jamaica,,Morant Keys,#REF!,17.89573,-77.30768,16141
MVZ_Egg_5699.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5699_egg.jpg,MVZ:Egg:5699,Onychoprion fuscatus ssp.,Jamaica,,Morant Keys,#REF!,17.89573,-77.30768,16141
MVZ_Egg_5700.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5700_egg.jpg,MVZ:Egg:5700,Onychoprion fuscatus ssp.,Jamaica,,Morant Keys,#REF!,17.89573,-77.30768,16141
MVZ_Egg_5701.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5701_egg.jpg,MVZ:Egg:5701,Onychoprion fuscatus ssp.,Jamaica,,Morant Keys,#REF!,17.89573,-77.30768,16141
MVZ_Egg_2809.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2809_egg.jpg,MVZ:Egg:2809,Onychoprion fuscatus ssp.,United States,Hawaii,Laysan Island,#REF!,25.77065277,-171.7349396,1807
MVZ_Egg_2810.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2810_egg.jpg,MVZ:Egg:2810,Onychoprion fuscatus ssp.,United States,Hawaii,Laysan Island,#REF!,25.77065277,-171.7349396,1807
MVZ_Egg_8461.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8461_egg.jpg,MVZ:Egg:8461,Onychoprion fuscatus ssp.,Philippines,,"Meander Reef, Sulu Sea",#REF!,8.083333,119.300003,38002
MVZ_Egg_3206.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3206_egg.jpg,MVZ:Egg:3206,Sternula antillarum antillarum,United States,Massachusetts,Weepecket Island,#REF!,41.51,-70.74,1287
MVZ_Egg_2807.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2807_egg.jpg,MVZ:Egg:2807,Sterna paradisaea,United States,Alaska,Kodiak Island,#REF!,57.39611111,-153.4833333,85456
MVZ_Egg_8466.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8466_egg.jpg,MVZ:Egg:8466,Sternula antillarum antillarum,United States,Maryland,No specific locality recorded.,#REF!,38.4601,-76.0316,33824
MVZ_Egg_5683.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5683_egg.jpg,MVZ:Egg:5683,Sterna paradisaea,United Kingdom,Scotland,"Orkney, Orkney Islands",#REF!,59,-3,25839
MVZ_Egg_5719.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5719_egg.jpg,MVZ:Egg:5719,Sternula antillarum antillarum,United States,Maryland,St. Michaels,#REF!,38.7841,-76.2224,832
MVZ_Egg_5682.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5682_egg.jpg,MVZ:Egg:5682,Sterna paradisaea,United Kingdom,Northern Ireland,Strangford Lough,#REF!,54.5,-5.6,22647
MVZ_Egg_4677.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4677_egg.jpg,MVZ:Egg:4677,Sterna paradisaea,Canada,Northwest Territories,"MacKenzie River mouth, Husky River",#REF!,68.833,-136.4,162544
MVZ_Egg_5722.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5722_egg.jpg,MVZ:Egg:5722,Sternula antillarum antillarum,United States,Texas,Aransas Pass,#REF!,27.89,-97.109,
MVZ_Egg_2806.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2806_egg.jpg,MVZ:Egg:2806,Sterna paradisaea,United States,Alaska,"Norris Glacier, Taku Inlet",#REF!,60.58727778,-134.0886667,16093
MVZ_Egg_8468.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8468_egg.jpg,MVZ:Egg:8468,Sternula antillarum antillarum,United States,Texas,"Aransas Pass, Harbor Island",#REF!,27.89,-97.109,
MVZ_Egg_8469.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8469_egg.jpg,MVZ:Egg:8469,Sternula antillarum antillarum,United States,Texas,Corpus Christi,#REF!,27.783575,-97.434833,26521
MVZ_Egg_8467.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8467_egg.jpg,MVZ:Egg:8467,Sternula antillarum antillarum,United States,Virginia,Chincoteague Island,#REF!,37.9383,-75.3619,6452
MVZ_Egg_5718.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5718_egg.jpg,MVZ:Egg:5718,Sternula antillarum antillarum,United States,New Jersey,Brigantine,#REF!,39.4102,-74.3649,2428
MVZ_Egg_8470.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8470_egg.jpg,MVZ:Egg:8470,Sternula antillarum antillarum,United States,Texas,"Point Isabella, 8 mi W Bahia Grande",#REF!,26.073,-97.208,1809
MVZ_Egg_2812.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2812_egg.jpg,MVZ:Egg:2812,Sternula antillarum antillarum,United States,Massachusetts,Weepecket Island,#REF!,41.51,-70.74,1287
MVZ_Egg_8465.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8465_egg.jpg,MVZ:Egg:8465,Sternula antillarum antillarum,United States,Maryland,"Deep Point, St. George Island",#REF!,38.1036,-76.4741,188
MVZ_Egg_5721.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5721_egg.jpg,MVZ:Egg:5721,Sternula antillarum antillarum,United States,Texas,"Bahia Grande, 7 mi W Point Isabel",#REF!,26.041,-97.296,3418
MVZ_Egg_4679.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/4679_egg.jpg,MVZ:Egg:4679,Sternula antillarum antillarum,United States,Georgia,Savannah,#REF!,32.0833,-81.1,11280
MVZ_Egg_5720.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5720_egg.jpg,MVZ:Egg:5720,Sternula antillarum antillarum,United States,Georgia,Warsaw Island,#REF!,32.0014,-81.0833,27373
MVZ_Egg_8464.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8464_egg.jpg,MVZ:Egg:8464,Sternula antillarum antillarum,United States,Maryland,"Deep Point, St. George Island",#REF!,38.1036,-76.4741,188
MVZ_Egg_3748.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3748_egg.jpg,MVZ:Egg:3748,Sternula antillarum browni,United States,California,near Huntington Beach,#REF!,33.647967,-117.987334,3219
MVZ_Egg_3749.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3749_egg.jpg,MVZ:Egg:3749,Sternula antillarum browni,United States,California,near Huntington Beach,#REF!,33.647967,-117.987334,3219
MVZ_Egg_13279.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/13279_egg.jpg,MVZ:Egg:13279,Sternula antillarum browni,United States,California,"Oceanside, Pacific Ocean Beach, 40 mi N San Diego",#REF!,33.1958,-117.3786,161
MVZ_Egg_2118.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2118_egg.jpg,MVZ:Egg:2118,Sternula antillarum browni,United States,California,Anaheim Landing,#REF!,33.736293,-118.090958,402
MVZ_Egg_5727.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5727_egg.jpg,MVZ:Egg:5727,Sternula antillarum browni,United States,California,Moss Landing,#REF!,36.804902,-121.78668,798
MVZ_Egg_2119.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2119_egg.jpg,MVZ:Egg:2119,Sternula antillarum browni,United States,California,Anaheim Landing,#REF!,33.736293,-118.090958,402
MVZ_Egg_5729.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5729_egg.jpg,MVZ:Egg:5729,Sternula antillarum browni,United States,California,Salinas River mouth,#REF!,36.750774,-121.803314,161
MVZ_Egg_8471.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8471_egg.jpg,MVZ:Egg:8471,Sternula antillarum browni,United States,California,Playa del Rey,#REF!,33.9517,-118.447688,2414
MVZ_Egg_3751.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3751_egg.jpg,MVZ:Egg:3751,Sternula antillarum browni,United States,California,Playa del Rey,#REF!,33.9517,-118.447688,2414
MVZ_Egg_3750.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3750_egg.jpg,MVZ:Egg:3750,Sternula antillarum browni,United States,California,Playa del Rey,#REF!,33.9517,-118.447688,2414
MVZ_Egg_8472.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8472_egg.jpg,MVZ:Egg:8472,Sternula antillarum browni,United States,California,Playa del Rey,#REF!,33.9517,-118.447688,2414
MVZ_Egg_3752.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/3752_egg.jpg,MVZ:Egg:3752,Sternula antillarum browni,United States,California,Playa del Rey,#REF!,33.9517,-118.447688,2414
MVZ_Egg_2114.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2114_egg.jpg,MVZ:Egg:2114,Sternula antillarum browni,United States,California,Redondo Beach,#REF!,33.855982,-118.378951,4587
MVZ_Egg_8474.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8474_egg.jpg,MVZ:Egg:8474,Sternula antillarum browni,United States,California,Monterey Bay,#REF!,36.605587,-121.891216,1609
MVZ_Egg_8475.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8475_egg.jpg,MVZ:Egg:8475,Sternula antillarum browni,United States,California,"Moss Landing, Monterey Bay",#REF!,36.80487,-121.78741,805
MVZ_Egg_2116.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2116_egg.jpg,MVZ:Egg:2116,Sternula antillarum browni,United States,California,Redondo Beach,#REF!,33.855982,-118.378951,4587
MVZ_Egg_2117.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2117_egg.jpg,MVZ:Egg:2117,Sternula antillarum browni,United States,California,Redondo Beach,#REF!,33.855982,-118.378951,4587
MVZ_Egg_8473.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8473_egg.jpg,MVZ:Egg:8473,Sternula antillarum browni,United States,California,Neponset,#REF!,36.729051,-121.782926,322
MVZ_Egg_2115.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/2115_egg.jpg,MVZ:Egg:2115,Sternula antillarum browni,United States,California,Redondo Beach,#REF!,33.855982,-118.378951,4587
MVZ_Egg_5723.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5723_egg.jpg,MVZ:Egg:5723,Sternula antillarum browni,United States,California,Palm Beach,#REF!,36.8679667,-121.8168622,1609
MVZ_Egg_5728.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5728_egg.jpg,MVZ:Egg:5728,Sternula antillarum browni,United States,California,Salinas River mouth,#REF!,36.750774,-121.803314,161
MVZ_Egg_5724.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5724_egg.jpg,MVZ:Egg:5724,Sternula antillarum browni,United States,California,Palm Beach,#REF!,36.8679667,-121.8168622,1609
MVZ_Egg_5725.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5725_egg.jpg,MVZ:Egg:5725,Sternula antillarum browni,United States,California,Palm Beach,#REF!,36.8679667,-121.8168622,1609
MVZ_Egg_8476.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8476_egg.jpg,MVZ:Egg:8476,Sternula antillarum browni,United States,California,Newport Beach,#REF!,33.604688,-117.918433,805
MVZ_Egg_5726.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/5726_egg.jpg,MVZ:Egg:5726,Sternula antillarum browni,United States,California,Castroville,#REF!,36.766311,-121.751996,1127
MVZ_Egg_8417.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8417_egg.jpg,MVZ:Egg:8417,Sterna aurantia,India,,"Fyzebad, Gogra River",#REF!,,,
MVZ_Egg_8463.jpg,https://web.corral.tacc.utexas.edu/MVZ/eggs/photos/jpg/8463_egg.jpg,MVZ:Egg:8463,Sternula albifrons albifrons,United Kingdom,Scotland,Aberdeen,#REF!,57.13333,-2.1,6613
